#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
    1044 svchost.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1044 svchost.exe          0x000007fefdae0000 True   True   True  \Windows\System32\samlib.dll
    1044 svchost.exe          0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
    1044 svchost.exe          0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
    1044 svchost.exe          0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
    1044 svchost.exe          0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
    1044 svchost.exe          0x000007fefdb50000 True   True   True  \Windows\System32\wkscli.dll
    1044 svchost.exe          0x000007fefdb00000 True   True   True  \Windows\System32\logoncli.dll
    1044 svchost.exe          0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
    1044 svchost.exe          0x000007fefa720000 True   True   True  \Windows\System32\cryptsvc.dll
    1044 svchost.exe          0x000007fefd930000 True   True   True  \Windows\System32\winnsi.dll
    1044 svchost.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1044 svchost.exe          0x000007fefb950000 True   True   True  \Windows\System32\atl.dll
    1044 svchost.exe          0x000007fefd170000 True   True   True  \Windows\System32\wship6.dll
    1044 svchost.exe          0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    1044 svchost.exe          0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
    1044 svchost.exe          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1044 svchost.exe          0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
    1044 svchost.exe          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1044 svchost.exe          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1044 svchost.exe          0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
    1044 svchost.exe          0x000007fefd000000 True   True   True  \Windows\System32\dnsapi.dll
    1044 svchost.exe          0x000007fefc610000 True   True   True  \Windows\System32\dhcpcsvc.dll
    1044 svchost.exe          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1044 svchost.exe          0x000007fefb3d0000 True   True   True  \Windows\System32\FWPUCLNT.DLL
    1044 svchost.exe          0x000007fefa020000 True   True   True  \Windows\System32\ssdpapi.dll
    1044 svchost.exe          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1044 svchost.exe          0x000007fefa0a0000 True   True   True  \Windows\System32\vssapi.dll
    1044 svchost.exe          0x000007fefb650000 True   True   True  \Windows\System32\es.dll
    1044 svchost.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1044 svchost.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1044 svchost.exe          0x000007fefa080000 True   True   True  \Windows\System32\vsstrace.dll
    1044 svchost.exe          0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
    1044 svchost.exe          0x000007fefa5b0000 True   True   True  \Windows\System32\winhttp.dll
    1044 svchost.exe          0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    1208 spoolsv.exe          0x0000000000270000 False  False  False \Windows\System32\msxml6r.dll
    1208 spoolsv.exe          0x0000000002910000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    1208 spoolsv.exe          0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    1208 spoolsv.exe          0x000007fefccc0000 True   True   True  \Windows\System32\gpapi.dll
    1208 spoolsv.exe          0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    1208 spoolsv.exe          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
    1208 spoolsv.exe          0x000007fefb8e0000 True   True   True  \Windows\System32\dsrole.dll
    1208 spoolsv.exe          0x000007fef87a0000 True   True   True  \Windows\System32\PrintIsolationProxy.dll
    1208 spoolsv.exe          0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1208 spoolsv.exe          0x000007fefcd00000 True   True   True  \Windows\System32\SPInf.dll
    1208 spoolsv.exe          0x00000000ff190000 True   False  True  \Windows\System32\spoolsv.exe
    1208 spoolsv.exe          0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
    1208 spoolsv.exe          0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    1208 spoolsv.exe          0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
    1208 spoolsv.exe          0x000007fefdc90000 True   True   True  \Windows\System32\devobj.dll
    1208 spoolsv.exe          0x000007fef8940000 True   True   True  \Windows\System32\umb.dll
    1208 spoolsv.exe          0x000007fef8750000 True   True   True  \Windows\System32\tcpmon.dll
    1208 spoolsv.exe          0x000007fefc960000 True   True   True  \Windows\System32\WSHTCPIP.DLL
    1208 spoolsv.exe          0x000007fef9770000 True   True   True  \Windows\System32\rasadhlp.dll
    1208 spoolsv.exe          0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
    1208 spoolsv.exe          0x000007fef8790000 True   True   True  \Windows\System32\FXSMON.dll
    1208 spoolsv.exe          0x000007fef85a0000 True   True   True  \Windows\System32\cscapi.dll
    1208 spoolsv.exe          0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    1208 spoolsv.exe          0x000007fef87b0000 True   True   True  \Windows\System32\winspool.drv
    1208 spoolsv.exe          0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    1208 spoolsv.exe          0x000007fefb3d0000 True   True   True  \Windows\System32\FWPUCLNT.DLL
    1208 spoolsv.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1208 spoolsv.exe          0x000007fef85e0000 True   True   True  \Windows\System32\win32spl.dll
    1208 spoolsv.exe          0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1208 spoolsv.exe          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1208 spoolsv.exe          0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    1208 spoolsv.exe          0x000007fef86a0000 True   True   True  \Windows\System32\spool\prtprocs\x64\winprint.dll
    1208 spoolsv.exe          0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
    1208 spoolsv.exe          0x000007fef8830000 True   True   True  \Windows\System32\spoolss.dll
    1208 spoolsv.exe          0x000007fefa450000 True   True   True  \Windows\System32\webservices.dll
    1208 spoolsv.exe          0x000007fef8850000 True   True   True  \Windows\System32\localspl.dll
    1208 spoolsv.exe          0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
    1208 spoolsv.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1208 spoolsv.exe          0x000007fefd940000 True   True   True  \Windows\System32\IPHLPAPI.DLL
    1208 spoolsv.exe          0x000007fefb8b0000 True   True   True  \Windows\System32\nlaapi.dll
    1208 spoolsv.exe          0x000007fefc830000 True   True   True  \Windows\System32\FirewallAPI.dll
    1208 spoolsv.exe          0x000007fef86c0000 True   True   True  \Windows\System32\WSDMon.dll
    1208 spoolsv.exe          0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
    1208 spoolsv.exe          0x000007fefcce0000 True   True   True  \Windows\System32\devrtl.dll
    1208 spoolsv.exe          0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
    1208 spoolsv.exe          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
    1208 spoolsv.exe          0x000007fef8700000 True   True   True  \Windows\System32\WlS0WndH.dll
    1208 spoolsv.exe          0x000007fefc050000 True   True   True  \Windows\System32\powrprof.dll
    1208 spoolsv.exe          0x000007fef8720000 True   True   True  \Windows\System32\wsnmp32.dll
    1208 spoolsv.exe          0x000007fefd930000 True   True   True  \Windows\System32\winnsi.dll
    1208 spoolsv.exe          0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    1208 spoolsv.exe          0x000007fef8740000 True   True   True  \Windows\System32\snmpapi.dll
    1208 spoolsv.exe          0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
    1208 spoolsv.exe          0x000007fefb950000 True   True   True  \Windows\System32\atl.dll
    1208 spoolsv.exe          0x000007fef9760000 True   True   True  \Windows\System32\npmproxy.dll
    1208 spoolsv.exe          0x000007fefa570000 True   True   True  \Windows\System32\fundisc.dll
    1208 spoolsv.exe          0x000007fef9b80000 True   True   True  \Windows\System32\msxml6.dll
    1208 spoolsv.exe          0x000007fefdb70000 True   True   True  \Windows\System32\srvcli.dll
    1208 spoolsv.exe          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1208 spoolsv.exe          0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
    1208 spoolsv.exe          0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1208 spoolsv.exe          0x000007fefd170000 True   True   True  \Windows\System32\wship6.dll
    1208 spoolsv.exe          0x000007fef9780000 True   True   True  \Windows\System32\netprofm.dll
    1208 spoolsv.exe          0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
    1208 spoolsv.exe          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
    1208 spoolsv.exe          0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
    1208 spoolsv.exe          0x000007fefd000000 True   True   True  \Windows\System32\dnsapi.dll
    1208 spoolsv.exe          0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
    1208 spoolsv.exe          0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
    1208 spoolsv.exe          0x000007fef86b0000 True   True   True  \Windows\System32\fdPnp.dll
    1208 spoolsv.exe          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
    1208 spoolsv.exe          0x000007fefa630000 True   True   True  \Windows\System32\WSDApi.dll
    1208 spoolsv.exe          0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
    1208 spoolsv.exe          0x000007fef8710000 True   True   True  \Windows\System32\usbmon.dll
    1208 spoolsv.exe          0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
    1208 spoolsv.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
    1208 spoolsv.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
    1208 spoolsv.exe          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1208 spoolsv.exe          0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
    1208 spoolsv.exe          0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
    1208 spoolsv.exe          0x000007fef85b0000 True   True   True  \Windows\System32\inetpp.dll
    1208 spoolsv.exe          0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
    1248 svchost.exe          0x0000000000120000 False  False  False \Windows\System32\en-US\FirewallAPI.dll.mui
    1248 svchost.exe          0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
    1248 svchost.exe          0x000007fefdab0000 True   True   True  \Windows\System32\profapi.dll
    1248 svchost.exe          0x000007fefccc0000 True   True   True  \Windows\System32\gpapi.dll
    1248 svchost.exe          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
    1248 svchost.exe          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
    1248 svchost.exe          0x000007fef93e0000 True   True   True  \Windows\System32\pnpts.dll
    1248 svchost.exe          0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
    1248 svchost.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
    1248 svchost.exe          0x000007fef9710000 True   True   True  \Windows\System32\wdi.dll
    1248 svchost.exe          0x000007fefd920000 True   True   True  \Windows\System32\slc.dll
    1248 svchost.exe          0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
    1248 svchost.exe          0x000007fefd330000 True   True   True  \Windows\System32\bcrypt.dll
    1248 svchost.exe          0x000007fefc140000 True   True   True  \Windows\System32\radardt.dll
    1248 svchost.exe          0x000007fefa750000 True   True   True  \Windows\System32\dps.dll
    1248 svchost.exe          0x000007fefc960000 True   True   True  \Windows\System32\WSHTCPIP.DLL
    1248 svchost.exe          0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
    1248 svchost.exe          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
    1248 svchost.exe          0x00000000ff9a0000 True   False  True  \Windows\System32\svchost.exe
    1248 svchost.exe          0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
    1248 svchost.exe          0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
    1248 svchost.exe          0x000007fefd3b0000 True   True   True  \Windows\System32\authz.dll
    1248 svchost.exe          0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
    1248 svchost.exe          0x000007fefb3d0000 True   True   True  \Windows\System32\FWPUCLNT.DLL
    1248 svchost.exe          0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
    1248 svchost.exe          0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
    1248 svchost.exe          0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
    1248 svchost.exe          0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
    1248 svchost.exe          0x000007fefce20000 True   True   True  \Windows\System32\pcwum.dll
    1248 svchost.exe          0x000007fefc830000 True   True   True  \Windows\System32\FirewallAPI.dll
    1248 svchost.exe          0x000007fefa850000 True   True   True  \Windows\System32\MPSSVC.dll
    1248 svchost.exe          0x000007fefd940000 True   True   True  \Windows\System32\IPHLPAPI.DLL
    1248 svchost.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
    1248 svchost.exe          0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
    1248 svchost.exe          0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
    1248 svchost.exe          0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
